Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
04/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Sábado	11	13	13	7	38	55	4	9	64	72	73	67	42	48	41	73	68	49	38	24	8	26	22	17
05/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Domingo	13	3	12	20	39	37	44	51	48	62	46	40	44	45	42	65	60	53	44	31	9	7	11	0
06/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Segunda-feira	8	10	17	31	48	58	43	47	40	3	48	67	67	75	84	100	100	54	42	39	11	12	14	0
07/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Terça-feira	2	10	14	21	53	63	72	55	44	57	73	0	41	51	86	91	61	86	68	28	28	29	3	7
08/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Quarta-feira	4	6	15	26	61	10	71	12	64	53	44	49	13	41	60	100	93	64	45	29	28	14	6	9
09/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Quinta-feira	4	10	9	27	17	78	53	1	68	11	6	52	55	66	76	64	70	73	37	34	0	21	6	0
10/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Sexta-feira	4	4	7	33	31	3	38	53	24	58	46	31	30	1	67	88	91	69	36	41	25	24	26	11
11/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Sábado	10	13	12	15	37	58	55	50	50	54	60	45	60	40	49	62	65	66	36	39	32	25	0	7
12/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Domingo	11	1	9	18	22	32	30	3	0	38	8	0	40	37	46	70	56	58	35	27	16	10	18	10
13/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Segunda-feira	0	16	19	13	61	79	75	62	61	51	39	1	1	77	100	100	0	91	65	51	0	0	0	5
14/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Terça-feira	7	12	23	26	70	69	100	82	66	70	6	54	66	4	81	94	96	43	46	58	48	40	17	19
15/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Quarta-feira	19	8	20	15	11	46	49	5	17	54	31	31	36	45	60	61	0	2	0	46	39	38	31	12
16/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Quinta-feira	8	7	21	25	45	43	2	NA	NA	NA	53	50	71	83	69	96	80	58	48	50	26	16	6	21
17/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Sexta-feira	16	4	13	13	50	83	29	77	5	38	52	64	71	64	100	100	100	6	61	55	27	0	16	14
18/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Sábado	13	13	14	25	37	68	92	28	17	55	44	50	50	62	78	59	58	54	43	35	22	24	30	12
19/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Domingo	14	16	5	14	52	69	73	47	54	31	41	39	45	52	58	84	70	70	18	17	15	12	0	13
20/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Segunda-feira	14	16	24	31	45	8	3	47	43	45	46	48	48	52	35	79	49	40	50	46	0	13	7	1
21/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Terça-feira	2	8	18	36	49	69	48	52	64	63	4	72	50	4	66	0	85	0	0	0	29	31	18	32
22/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Quarta-feira	6	8	20	42	58	59	55	47	51	56	53	58	58	28	27	28	25	0	3	2	0	0	7	10
23/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Quinta-feira	0	NA	7	14	7	7	5	1	NA	NA	NA	NA	9	12	30	6	3	12	2	3	0	NA	NA	NA
24/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Sexta-feira	13	5	7	6	10	9	3	NA	3	3	3	NA	NA	11	40	37	1	2	0	NA	NA	NA	NA	NA
25/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Sábado	NA	NA	NA	7	9	19	17	20	17	17	18	13	10	0	28	33	8	0	10	9	0	0	0	0
26/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Domingo	6	7	2	13	15	9	14	12	9	0	4	5	18	21	12	6	0	5	7	0	0	0	0	NA
27/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Segunda-feira	NA	NA	12	14	41	11	9	13	4	5	0	13	6	6	17	15	11	9	0	0	0	0	0	NA
28/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Terça-feira	NA	NA	7	22	8	6	3	NA	NA	NA	1	15	7	5	13	9	0	0	0	8	0	0	0	0
29/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Quarta-feira	NA	NA	NA	18	15	3	NA	9	8	2	3	0	15	16	10	18	15	8	2	2	0	0	0	1
30/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Quinta-feira	1	3	NA	NA	NA	NA	NA	6	5	7	7	8	8	25	24	0	NA	NA	0	0	0	0	NA	NA
01/12/2023	Unidade de Pronto Atendimento - UPA Zaíra	Sexta-feira	NA	NA	NA	20	7	12	17	6	14	15	11	9	0	10	55	52	19	7	7	0	NA	1	3	0
02/12/2023	Unidade de Pronto Atendimento - UPA Zaíra	Sábado	NA	NA	NA	NA	NA	NA	15	12	4	2	2	9	2	8	8	53	52	0	NA	NA	NA	NA	NA	NA
03/12/2023	Unidade de Pronto Atendimento - UPA Zaíra	Domingo	NA	NA	NA	NA	NA	NA	8	5	0	NA	8	25	8	18	18	0	35	6	8	11	0	0	0	0
04/12/2023	Unidade de Pronto Atendimento - UPA Zaíra	Segunda-feira	1	5	8	9	NA	NA	NA	17	12	8	21	13	16	15	28	18	15	10	0	0	0	0	0	NA
05/12/2023	Unidade de Pronto Atendimento - UPA Zaíra	Terça-feira	4	7	23	14	11	3	NA	9	9	9	0	7	12	15	3	NA	1	0	0	6	0	0	0	0
