Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
19/11/2023	UPA Vila Mariana	Domingo	11	17	14	9	23	31	27	27	37	23	34	36	43	43	34	26	39	38	32	22	15	13	10	11
20/11/2023	UPA Vila Mariana	Segunda-feira	8	12	18	25	33	40	10	25	23	41	36	42	46	49	33	31	36	31	31	30	17	0	17	11
21/11/2023	UPA Vila Mariana	Terça-feira	8	8	15	22	53	68	69	68	85	86	83	91	86	73	70	59	0	0	50	29	6	0	14	9
22/11/2023	UPA Vila Mariana	Quarta-feira	11	11	12	36	58	65	78	78	90	93	90	72	25	3	91	40	20	0	0	0	0	0	0	14
23/11/2023	UPA Vila Mariana	Quinta-feira	6	5	4	5	6	5	9	4	10	8	12	9	8	8	0	13	12	0	0	1	0	1	0	1
24/11/2023	UPA Vila Mariana	Sexta-feira	0	2	7	13	14	12	9	8	4	3	0	NA	NA	NA	2	7	2	5	0	NA	NA	NA	NA	NA
25/11/2023	UPA Vila Mariana	Sábado	0	1	3	4	NA	NA	11	8	8	1	9	9	4	0	5	5	12	6	2	1	0	2	0	NA
26/11/2023	UPA Vila Mariana	Domingo	2	3	2	7	7	2	13	12	2	8	9	6	2	2	3	1	3	7	1	0	0	NA	0	2
27/11/2023	UPA Vila Mariana	Segunda-feira	3	1	NA	12	17	17	16	10	15	14	13	0	5	5	13	13	0	NA	NA	NA	NA	NA	NA	0
28/11/2023	UPA Vila Mariana	Terça-feira	0	4	9	10	6	NA	11	6	19	18	1	NA	1	12	16	15	0	NA	6	3	0	0	0	0
29/11/2023	UPA Vila Mariana	Quarta-feira	2	6	8	6	10	10	4	NA	NA	NA	NA	NA	15	0	2	9	0	0	0	NA	0	0	0	2
30/11/2023	UPA Vila Mariana	Quinta-feira	2	5	7	5	NA	NA	NA	11	17	17	2	NA	NA	NA	NA	NA	NA	NA	2	5	1	0	0	1
01/12/2023	UPA Vila Mariana	Sexta-feira	0	8	11	10	14	20	20	12	13	15	7	12	11	0	29	27	7	7	6	4	0	1	3	0
02/12/2023	UPA Vila Mariana	Sábado	0	1	3	12	12	4	NA	6	6	1	NA	4	0	3	4	0	NA	2	1	2	1	0	0	0
03/12/2023	UPA Vila Mariana	Domingo	2	3	2	NA	NA	NA	4	6	7	2	6	4	2	1	3	4	6	5	2	3	0	0	0	0
04/12/2023	UPA Vila Mariana	Segunda-feira	1	3	6	8	8	16	14	18	18	2	NA	6	4	1	1	5	5	0	2	1	0	0	2	5
05/12/2023	UPA Vila Mariana	Terça-feira	0	3	4	6	7	NA	NA	NA	NA	NA	16	14	7	6	9	12	13	2	2	0	0	0	0	0
06/12/2023	UPA Vila Mariana	Quarta-feira	NA	NA	13	14	15	12	9	3	NA	33	33	0	NA	NA	NA	NA	NA	79	79	31	27	21	23	20
07/12/2023	UPA Vila Mariana	Quinta-feira	18	20	4	29	54	58	74	27	59	2	2	0	73	28	12	94	61	52	41	41	11	9	12	7
08/12/2023	UPA Vila Mariana	Sexta-feira	9	5	17	32	13	31	100	78	67	74	1	69	72	77	68	60	52	59	44	34	12	22	18	14
09/12/2023	UPA Vila Mariana	Sábado	15	12	9	21	38	48	52	51	42	46	45	43	50	38	31	48	44	36	29	26	18	27	17	14
10/12/2023	UPA Vila Mariana	Domingo	3	4	6	10	33	38	33	31	27	32	31	42	40	37	34	40	40	33	25	17	11	8	7	0
11/12/2023	UPA Vila Mariana	Segunda-feira	2	8	7	32	66	71	83	74	75	86	88	85	64	0	61	53	67	72	48	37	21	15	19	12
12/12/2023	UPA Vila Mariana	Terça-feira	9	7	16	37	67	72	64	71	79	89	84	91	95	81	77	69	62	54	44	30	34	19	11	8
13/12/2023	UPA Vila Mariana	Quarta-feira	8	8	11	35	53	58	67	79	67	82	97	100	100	83	81	52	76	58	38	32	21	20	16	14
14/12/2023	UPA Vila Mariana	Quinta-feira	6	5	10	37	62	63	73	81	77	73	73	75	92	64	60	62	80	72	57	35	24	26	17	6
15/12/2023	UPA Vila Mariana	Sexta-feira	16	1	26	47	76	78	77	83	80	37	72	68	84	74	67	60	74	66	57	42	30	4	14	1
16/12/2023	UPA Vila Mariana	Sábado	10	9	19	23	4	51	52	42	44	64	46	52	53	36	41	40	52	37	36	29	31	26	0	17
17/12/2023	UPA Vila Mariana	Domingo	15	18	6	17	26	29	30	28	36	37	35	24	27	27	19	22	37	28	19	20	17	20	14	4
18/12/2023	UPA Vila Mariana	Segunda-feira	11	9	13	36	57	71	66	59	73	65	71	80	85	60	49	52	62	56	41	30	12	15	14	9
19/12/2023	UPA Vila Mariana	Terça-feira	8	2	14	36	61	70	76	81	69	70	66	82	72	71	66	73	77	62	52	39	36	20	22	15
20/12/2023	UPA Vila Mariana	Quarta-feira	0	9	12	33	67	88	67	75	93	82	86	71	79	57	57	58	52	38	29	19	18	8	15	9
21/12/2023	UPA Vila Mariana	Quinta-feira	11	13	15	36	51	64	78	74	67	81	89	74	79	63	63	60	68	54	44	31	21	19	21	10
22/12/2023	UPA Vila Mariana	Sexta-feira	5	10	14	32	58	79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23/12/2023	UPA Vila Mariana	Sábado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
