Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
15/12/2023	UPA Tito Lopes	Sexta-feira	11	14	15	32	59	55	60	59	46	48	53	49	63	70	59	61	75	65	49	47	32	34	29	25
16/12/2023	UPA Tito Lopes	Sábado	18	17	17	27	47	50	50	38	43	43	53	50	45	43	50	43	54	54	43	30	28	0	0	14
17/12/2023	UPA Tito Lopes	Domingo	12	1	18	22	39	51	48	45	45	41	40	49	55	43	44	49	65	56	41	30	23	36	32	25
18/12/2023	UPA Tito Lopes	Segunda-feira	29	26	21	27	58	61	65	72	63	70	57	69	72	71	71	74	92	70	49	58	29	29	33	19
19/12/2023	UPA Tito Lopes	Terça-feira	15	12	19	52	85	83	68	62	90	83	77	78	67	73	69	68	68	70	65	46	29	31	19	14
20/12/2023	UPA Tito Lopes	Quarta-feira	0	13	13	36	64	74	64	63	0	53	59	63	70	69	70	70	84	86	72	60	48	34	30	25
21/12/2023	UPA Tito Lopes	Quinta-feira	15	19	14	29	66	77	66	54	60	68	79	83	75	55	60	61	83	93	89	60	40	24	19	27
22/12/2023	UPA Tito Lopes	Sexta-feira	24	25	20	32	NA	64	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23/12/2023	UPA Tito Lopes	Sábado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24/12/2023	UPA Tito Lopes	Domingo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25/12/2023	UPA Tito Lopes	Segunda-feira	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26/12/2023	UPA Tito Lopes	Terça-feira	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27/12/2023	UPA Tito Lopes	Quarta-feira	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28/12/2023	UPA Tito Lopes	Quinta-feira	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100	100	100	100	100	100	100	100	100	100	95	76
29/12/2023	UPA Tito Lopes	Sexta-feira	74	62	56	84	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	91	78	63
30/12/2023	UPA Tito Lopes	Sábado	55	34	62	87	100	100	100	100	89	100	100	100	100	100	100	100	100	100	100	100	100	100	47	66
31/12/2023	UPA Tito Lopes	Domingo	54	47	28	47	100	93	68	84	100	100	100	90	87	62	81	92	100	100	56	57	9	19	32	24
01/01/2024	UPA Tito Lopes	Segunda-feira	3	37	28	42	100	100	100	75	55	57	96	100	100	49	41	54	56	57	47	39	31	33	38	32
02/01/2024	UPA Tito Lopes	Terça-feira	23	21	14	38	66	71	55	62	74	89	80	74	64	65	66	87	100	100	86	55	48	0	39	31
03/01/2024	UPA Tito Lopes	Quarta-feira	18	11	12	38	63	73	68	82	90	91	79	83	67	60	58	75	82	75	69	67	51	0	36	26
