Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
06/12/2023	UPA Vila Assis	Quarta-feira	2	2	18	15	14	4	NA	NA	NA	19	17	0	NA	NA	NA	NA	66	37	18	0	0	20	6	4
07/12/2023	UPA Vila Assis	Quinta-feira	8	11	12	9	NA	7	100	2	53	0	55	59	54	54	0	NA	100	56	61	42	23	37	22	22
08/12/2023	UPA Vila Assis	Sexta-feira	2	5	20	36	6	19	57	59	58	43	18	45	47	45	67	62	61	1	41	34	34	12	10	7
09/12/2023	UPA Vila Assis	Sábado	7	9	3	29	52	52	69	56	58	47	35	38	34	44	44	40	43	46	37	34	26	27	15	20
10/12/2023	UPA Vila Assis	Domingo	9	2	19	37	48	80	100	100	100	100	82	60	64	70	65	74	50	31	12	16	25	8	15	4
11/12/2023	UPA Vila Assis	Segunda-feira	3	5	14	26	46	58	43	65	59	65	67	63	75	76	88	86	78	57	35	45	32	16	10	0
12/12/2023	UPA Vila Assis	Terça-feira	3	5	14	42	69	61	46	53	59	54	58	56	60	49	58	71	77	68	54	43	31	24	18	18
13/12/2023	UPA Vila Assis	Quarta-feira	8	11	17	43	64	78	68	71	76	65	66	68	55	43	47	61	68	58	46	36	15	34	14	20
14/12/2023	UPA Vila Assis	Quinta-feira	14	16	25	42	66	65	77	78	76	52	60	54	49	54	66	66	75	64	47	41	20	15	16	13
15/12/2023	UPA Vila Assis	Sexta-feira	13	8	16	45	63	58	53	46	54	37	49	57	44	41	49	55	46	41	55	50	36	0	16	15
16/12/2023	UPA Vila Assis	Sábado	21	13	20	49	50	68	50	52	49	47	44	56	41	38	46	32	34	0	42	44	38	40	7	0
17/12/2023	UPA Vila Assis	Domingo	2	10	19	33	8	59	11	72	74	61	50	42	48	45	43	50	37	43	45	45	41	34	20	10
18/12/2023	UPA Vila Assis	Segunda-feira	3	11	9	37	56	60	63	51	58	40	67	70	64	63	63	84	71	72	60	29	12	16	11	20
19/12/2023	UPA Vila Assis	Terça-feira	17	23	34	51	64	92	70	85	73	68	79	86	88	87	56	61	75	81	61	43	23	24	7	11
20/12/2023	UPA Vila Assis	Quarta-feira	13	18	19	38	68	58	3	69	1	69	53	59	42	66	76	67	75	52	52	48	28	22	31	21
21/12/2023	UPA Vila Assis	Quinta-feira	23	24	26	47	53	58	59	68	75	55	66	51	51	31	43	54	53	61	33	36	21	21	15	15
