	UPA Vila Assis	UPA PEDREIRA - Dr. César Antunes da Rocha	Unidade de Pronto Atendimento - UPA Zaíra	AMA 24h Capão Redondo	UPA Rudge Ramos	UPA St. John - Lavras	UPA VICENTE MISSIANO	UPA Sacadura Cabral	UPA Vila Mariana	Unidade de Pronto Atendimento Akira Tada	UPA - Pauliceia Taboão	Unidade Avançada Carlos Chagas	AMA SOROCABANA -PRONTO ATENDIMENTO	UPA Paulista - Unidade de Pronto Atendimento	UPA Vergueiro	UPA Tito Lopes	UPA Vila Santa Catarina
2023-10-25	40.625	32.208333333333336	35.833333333333336	35.583333333333336	54.916666666666664	47.5	51.75	52.833333333333336	50.458333333333336	42.708333333333336	52.75	41.416666666666664	33.458333333333336	54.958333333333336	62.708333333333336	48.875	48.541666666666664
2023-10-26	39.333333333333336	33.5	36.458333333333336	34.083333333333336	47.916666666666664	47.0	59.208333333333336	50.958333333333336	51.0	50.083333333333336	58.083333333333336	39.291666666666664	31.958333333333332	50.625	44.208333333333336	51.208333333333336	50.541666666666664
2023-10-27	35.583333333333336	39.0	30.041666666666668	33.0	48.708333333333336	46.708333333333336	49.166666666666664	50.166666666666664	47.75	43.875	51.291666666666664	39.5	32.666666666666664	53.125	23.916666666666668	44.708333333333336	46.541666666666664
2023-10-28	38.958333333333336	39.375	27.833333333333332	29.375	41.875	40.375	32.916666666666664	48.125	35.25	38.25	42.875	27.375	24.333333333333332	34.875	13.083333333333334	38.416666666666664	42.791666666666664
2023-10-29	35.583333333333336	27.291666666666668	24.75	28.333333333333332	45.208333333333336	35.375	26.75	37.833333333333336	27.083333333333332	27.958333333333332	46.708333333333336	17.875	15.916666666666666	34.916666666666664	13.25	40.875	42.458333333333336
2023-10-30	44.916666666666664	43.666666666666664	41.416666666666664	40.416666666666664	59.208333333333336	54.583333333333336	55.666666666666664	59.541666666666664	50.291666666666664	51.916666666666664	59.75	45.583333333333336	30.875	62.541666666666664	20.583333333333332	55.916666666666664	58.75
2023-10-31	46.083333333333336	51.083333333333336	43.875	41.791666666666664	52.791666666666664	46.166666666666664	35.791666666666664	54.083333333333336	49.166666666666664	50.125	53.75	42.208333333333336	36.416666666666664	59.916666666666664	20.541666666666668	51.416666666666664	49.958333333333336
2023-11-01	45.625	44.583333333333336	44.291666666666664	39.416666666666664	56.25	57.958333333333336	54.75	56.833333333333336	46.833333333333336	46.833333333333336	43.958333333333336	39.958333333333336	36.041666666666664	53.541666666666664	15.958333333333334	50.333333333333336	47.5
2023-11-02	29.75	40.041666666666664	29.0	28.625	47.916666666666664	41.625	22.708333333333332	44.25	30.916666666666668	29.833333333333332	42.125	21.333333333333332	18.166666666666668	41.416666666666664	15.916666666666666	38.291666666666664	34.416666666666664
2023-11-03	45.75	52.625	36.458333333333336	34.375	46.625	45.333333333333336	19.833333333333332	62.541666666666664	38.333333333333336	45.875	56.583333333333336	33.0	33.708333333333336	43.791666666666664	17.304347826086957	46.708333333333336	44.375
